"","name","date","region","admissions","deaths"
"9739","Unvaccinated","2022-01-17","london",74,2
"9740","Booster","2022-01-17","midlands",189,20
"9741","Dose 1","2022-01-17","midlands",19,1
"9742","Dose 2","2022-01-17","midlands",115,6
"9743","Unvaccinated","2022-01-17","midlands",80,6
"9744","Booster","2022-01-17","north_east_and_yorkshire",212,18
"9745","Dose 1","2022-01-17","north_east_and_yorkshire",18,1
"9746","Dose 2","2022-01-17","north_east_and_yorkshire",80,5
"9747","Unvaccinated","2022-01-17","north_east_and_yorkshire",66,2
"9748","Booster","2022-01-17","north_west",151,18
"9749","Dose 1","2022-01-17","north_west",17,0
"9750","Dose 2","2022-01-17","north_west",67,9
"9751","Unvaccinated","2022-01-17","north_west",68,3
"9752","Booster","2022-01-17","south_east",125,12
"9753","Dose 1","2022-01-17","south_east",10,0
"9754","Dose 2","2022-01-17","south_east",36,6
"9755","Unvaccinated","2022-01-17","south_east",36,1
"9756","Booster","2022-01-17","south_west",75,6
"9757","Dose 1","2022-01-17","south_west",3,0
"9758","Dose 2","2022-01-17","south_west",22,2
"9759","Unvaccinated","2022-01-17","south_west",27,0
"9760","Booster","2022-01-18","east_of_england",88,9
"9761","Dose 1","2022-01-18","east_of_england",11,0
"9762","Dose 2","2022-01-18","east_of_england",36,5
"9763","Unvaccinated","2022-01-18","east_of_england",34,0
"9764","Booster","2022-01-18","england",958,87
"9765","Dose 1","2022-01-18","england",82,3
"9766","Dose 2","2022-01-18","england",374,43
"9767","Unvaccinated","2022-01-18","england",373,16
"9768","Booster","2022-01-18","london",110,12
"9769","Dose 1","2022-01-18","london",13,0
"9770","Dose 2","2022-01-18","london",61,6
"9771","Unvaccinated","2022-01-18","london",73,5
"9772","Booster","2022-01-18","midlands",175,14
"9773","Dose 1","2022-01-18","midlands",13,0
"9774","Dose 2","2022-01-18","midlands",79,8
"9775","Unvaccinated","2022-01-18","midlands",84,1
"9776","Booster","2022-01-18","north_east_and_yorkshire",225,19
"9777","Dose 1","2022-01-18","north_east_and_yorkshire",19,2
"9778","Dose 2","2022-01-18","north_east_and_yorkshire",68,4
"9779","Unvaccinated","2022-01-18","north_east_and_yorkshire",63,2
"9780","Booster","2022-01-18","north_west",163,17
"9781","Dose 1","2022-01-18","north_west",14,0
"9782","Dose 2","2022-01-18","north_west",78,14
"9783","Unvaccinated","2022-01-18","north_west",58,7
"9784","Booster","2022-01-18","south_east",121,10
"9785","Dose 1","2022-01-18","south_east",11,0
"9786","Dose 2","2022-01-18","south_east",38,6
"9787","Unvaccinated","2022-01-18","south_east",38,1
"9788","Booster","2022-01-18","south_west",76,6
"9789","Dose 1","2022-01-18","south_west",1,0
"9790","Dose 2","2022-01-18","south_west",14,0
"9791","Unvaccinated","2022-01-18","south_west",23,0
"9792","Booster","2022-01-19","east_of_england",96,13
"9793","Dose 1","2022-01-19","east_of_england",7,0
"9794","Dose 2","2022-01-19","east_of_england",26,2
"9795","Unvaccinated","2022-01-19","east_of_england",36,3
"9796","Booster","2022-01-19","england",941,94
"9797","Dose 1","2022-01-19","england",79,5
"9798","Dose 2","2022-01-19","england",332,27
"9799","Unvaccinated","2022-01-19","england",355,20
"9800","Booster","2022-01-19","london",106,13
"9801","Dose 1","2022-01-19","london",14,0
"9802","Dose 2","2022-01-19","london",53,3
"9803","Unvaccinated","2022-01-19","london",80,5
"9804","Booster","2022-01-19","midlands",181,19
"9805","Dose 1","2022-01-19","midlands",19,2
"9806","Dose 2","2022-01-19","midlands",80,4
"9807","Unvaccinated","2022-01-19","midlands",71,1
"9808","Booster","2022-01-19","north_east_and_yorkshire",191,20
"9809","Dose 1","2022-01-19","north_east_and_yorkshire",14,0
"9810","Dose 2","2022-01-19","north_east_and_yorkshire",55,3
"9811","Unvaccinated","2022-01-19","north_east_and_yorkshire",60,2
"9812","Booster","2022-01-19","north_west",144,16
"9813","Dose 1","2022-01-19","north_west",10,0
"9814","Dose 2","2022-01-19","north_west",62,5
"9815","Unvaccinated","2022-01-19","north_west",54,4
"9816","Booster","2022-01-19","south_east",152,9
"9817","Dose 1","2022-01-19","south_east",9,0
"9818","Dose 2","2022-01-19","south_east",34,5
"9819","Unvaccinated","2022-01-19","south_east",33,1
"9820","Booster","2022-01-19","south_west",71,4
"9821","Dose 1","2022-01-19","south_west",6,0
"9822","Dose 2","2022-01-19","south_west",22,4
"9823","Unvaccinated","2022-01-19","south_west",21,1
"9824","Booster","2022-01-20","east_of_england",89,12
"9825","Dose 1","2022-01-20","east_of_england",9,0
"9826","Dose 2","2022-01-20","east_of_england",30,2
"9827","Unvaccinated","2022-01-20","east_of_england",35,1
"9828","Booster","2022-01-20","england",864,78
"9829","Dose 1","2022-01-20","england",75,3
"9830","Dose 2","2022-01-20","england",321,26
"9831","Unvaccinated","2022-01-20","england",394,17
"9832","Booster","2022-01-20","london",119,9
"9833","Dose 1","2022-01-20","london",9,0
"9834","Dose 2","2022-01-20","london",39,4
"9835","Unvaccinated","2022-01-20","london",83,6
"9836","Booster","2022-01-20","midlands",167,11
"9837","Dose 1","2022-01-20","midlands",14,0
"9838","Dose 2","2022-01-20","midlands",64,4
"9839","Unvaccinated","2022-01-20","midlands",72,3
"9840","Booster","2022-01-20","north_east_and_yorkshire",171,14
"9841","Dose 1","2022-01-20","north_east_and_yorkshire",9,2
"9842","Dose 2","2022-01-20","north_east_and_yorkshire",62,6
"9843","Unvaccinated","2022-01-20","north_east_and_yorkshire",60,1
"9844","Booster","2022-01-20","north_west",136,14
"9845","Dose 1","2022-01-20","north_west",12,1
"9846","Dose 2","2022-01-20","north_west",63,3
"9847","Unvaccinated","2022-01-20","north_west",75,3
"9848","Booster","2022-01-20","south_east",109,12
"9849","Dose 1","2022-01-20","south_east",16,0
"9850","Dose 2","2022-01-20","south_east",45,3
"9851","Unvaccinated","2022-01-20","south_east",46,1
"9852","Booster","2022-01-20","south_west",73,6
"9853","Dose 1","2022-01-20","south_west",6,0
"9854","Dose 2","2022-01-20","south_west",18,2
"9855","Unvaccinated","2022-01-20","south_west",23,0
"9856","Booster","2022-01-21","east_of_england",67,10
"9857","Dose 1","2022-01-21","east_of_england",8,0
"9858","Dose 2","2022-01-21","east_of_england",34,2
"9859","Unvaccinated","2022-01-21","east_of_england",48,2
"9860","Booster","2022-01-21","england",789,84
"9861","Dose 1","2022-01-21","england",69,7
"9862","Dose 2","2022-01-21","england",289,37
"9863","Unvaccinated","2022-01-21","england",364,17
"9864","Booster","2022-01-21","london",109,12
"9865","Dose 1","2022-01-21","london",13,1
"9866","Dose 2","2022-01-21","london",49,7
"9867","Unvaccinated","2022-01-21","london",64,4
"9868","Booster","2022-01-21","midlands",150,17
"9869","Dose 1","2022-01-21","midlands",11,1
"9870","Dose 2","2022-01-21","midlands",52,12
"9871","Unvaccinated","2022-01-21","midlands",68,2
"9872","Booster","2022-01-21","north_east_and_yorkshire",168,17
"9873","Dose 1","2022-01-21","north_east_and_yorkshire",15,0
"9874","Dose 2","2022-01-21","north_east_and_yorkshire",55,3
"9875","Unvaccinated","2022-01-21","north_east_and_yorkshire",58,4
"9876","Booster","2022-01-21","north_west",110,15
"9877","Dose 1","2022-01-21","north_west",11,0
"9878","Dose 2","2022-01-21","north_west",46,9
"9879","Unvaccinated","2022-01-21","north_west",57,2
"9880","Booster","2022-01-21","south_east",117,8
"9881","Dose 1","2022-01-21","south_east",8,1
"9882","Dose 2","2022-01-21","south_east",32,1
"9883","Unvaccinated","2022-01-21","south_east",47,3
"9884","Booster","2022-01-21","south_west",68,5
"9885","Dose 1","2022-01-21","south_west",3,0
"9886","Dose 2","2022-01-21","south_west",21,2
"9887","Unvaccinated","2022-01-21","south_west",22,0
"9888","Booster","2022-01-22","east_of_england",82,7
"9889","Dose 1","2022-01-22","east_of_england",2,0
"9890","Dose 2","2022-01-22","east_of_england",16,4
"9891","Unvaccinated","2022-01-22","east_of_england",29,1
"9892","Booster","2022-01-22","england",691,84
"9893","Dose 1","2022-01-22","england",52,6
"9894","Dose 2","2022-01-22","england",243,26
"9895","Unvaccinated","2022-01-22","england",254,16
"9896","Booster","2022-01-22","london",88,12
"9897","Dose 1","2022-01-22","london",15,0
"9898","Dose 2","2022-01-22","london",45,5
"9899","Unvaccinated","2022-01-22","london",54,2
"9900","Booster","2022-01-22","midlands",139,13
"9901","Dose 1","2022-01-22","midlands",12,1
"9902","Dose 2","2022-01-22","midlands",63,5
"9903","Unvaccinated","2022-01-22","midlands",44,1
"9904","Booster","2022-01-22","north_east_and_yorkshire",127,21
"9905","Dose 1","2022-01-22","north_east_and_yorkshire",8,0
"9906","Dose 2","2022-01-22","north_east_and_yorkshire",44,3
"9907","Unvaccinated","2022-01-22","north_east_and_yorkshire",42,5
"9908","Booster","2022-01-22","north_west",111,12
"9909","Dose 1","2022-01-22","north_west",5,0
"9910","Dose 2","2022-01-22","north_west",35,7
"9911","Unvaccinated","2022-01-22","north_west",37,1
"9912","Booster","2022-01-22","south_east",98,12
"9913","Dose 1","2022-01-22","south_east",5,0
"9914","Dose 2","2022-01-22","south_east",28,2
"9915","Unvaccinated","2022-01-22","south_east",24,0
"9916","Booster","2022-01-22","south_west",46,7
"9917","Dose 1","2022-01-22","south_west",5,0
"9918","Dose 2","2022-01-22","south_west",12,0
"9919","Unvaccinated","2022-01-22","south_west",24,1
"9920","Booster","2022-01-23","east_of_england",87,11
"9921","Dose 1","2022-01-23","east_of_england",5,0
"9922","Dose 2","2022-01-23","east_of_england",23,4
"9923","Unvaccinated","2022-01-23","east_of_england",29,2
"9924","Booster","2022-01-23","england",716,72
"9925","Dose 1","2022-01-23","england",66,3
"9926","Dose 2","2022-01-23","england",218,26
"9927","Unvaccinated","2022-01-23","england",283,21
"9928","Booster","2022-01-23","london",73,7
"9929","Dose 1","2022-01-23","london",10,0
"9930","Dose 2","2022-01-23","london",32,4
"9931","Unvaccinated","2022-01-23","london",53,3
"9932","Booster","2022-01-23","midlands",141,13
"9933","Dose 1","2022-01-23","midlands",18,0
"9934","Dose 2","2022-01-23","midlands",43,7
"9935","Unvaccinated","2022-01-23","midlands",41,4
"9936","Booster","2022-01-23","north_east_and_yorkshire",138,15
"9937","Dose 1","2022-01-23","north_east_and_yorkshire",12,1
"9938","Dose 2","2022-01-23","north_east_and_yorkshire",38,6
"9939","Unvaccinated","2022-01-23","north_east_and_yorkshire",59,4
"9940","Booster","2022-01-23","north_west",107,12
"9941","Dose 1","2022-01-23","north_west",12,0
"9942","Dose 2","2022-01-23","north_west",37,3
"9943","Unvaccinated","2022-01-23","north_west",41,3
"9944","Booster","2022-01-23","south_east",104,7
"9945","Dose 1","2022-01-23","south_east",7,0
"9946","Dose 2","2022-01-23","south_east",24,0
"9947","Unvaccinated","2022-01-23","south_east",44,0
"9948","Booster","2022-01-23","south_west",66,7
"9949","Dose 1","2022-01-23","south_west",2,0
"9950","Dose 2","2022-01-23","south_west",21,2
"9951","Unvaccinated","2022-01-23","south_west",16,1
"9952","Booster","2022-01-24","east_of_england",103,7
"9953","Dose 1","2022-01-24","east_of_england",5,0
"9954","Dose 2","2022-01-24","east_of_england",24,3
"9955","Unvaccinated","2022-01-24","east_of_england",51,2
"9956","Booster","2022-01-24","england",854,71
"9957","Dose 1","2022-01-24","england",60,2
"9958","Dose 2","2022-01-24","england",261,35
"9959","Unvaccinated","2022-01-24","england",357,22
"9960","Booster","2022-01-24","london",121,8
"9961","Dose 1","2022-01-24","london",11,0
"9962","Dose 2","2022-01-24","london",49,8
"9963","Unvaccinated","2022-01-24","london",59,3
"9964","Booster","2022-01-24","midlands",184,11
"9965","Dose 1","2022-01-24","midlands",14,0
"9966","Dose 2","2022-01-24","midlands",46,5
"9967","Unvaccinated","2022-01-24","midlands",57,3
"9968","Booster","2022-01-24","north_east_and_yorkshire",139,15
"9969","Dose 1","2022-01-24","north_east_and_yorkshire",7,0
"9970","Dose 2","2022-01-24","north_east_and_yorkshire",55,2
"9971","Unvaccinated","2022-01-24","north_east_and_yorkshire",68,2
"9972","Booster","2022-01-24","north_west",103,17
"9973","Dose 1","2022-01-24","north_west",13,1
"9974","Dose 2","2022-01-24","north_west",31,2
"9975","Unvaccinated","2022-01-24","north_west",57,5
"9976","Booster","2022-01-24","south_east",137,5
"9977","Dose 1","2022-01-24","south_east",8,0
"9978","Dose 2","2022-01-24","south_east",34,9
"9979","Unvaccinated","2022-01-24","south_east",47,2
"9980","Booster","2022-01-24","south_west",67,8
"9981","Dose 1","2022-01-24","south_west",2,0
"9982","Dose 2","2022-01-24","south_west",22,1
"9983","Unvaccinated","2022-01-24","south_west",18,0
"9984","Booster","2022-01-25","east_of_england",86,6
"9985","Dose 1","2022-01-25","east_of_england",6,0
"9986","Dose 2","2022-01-25","east_of_england",28,2
"9987","Unvaccinated","2022-01-25","east_of_england",32,0
"9988","Booster","2022-01-25","england",868,55
"9989","Dose 1","2022-01-25","england",95,2
"9990","Dose 2","2022-01-25","england",284,22
"9991","Unvaccinated","2022-01-25","england",358,10
"9992","Booster","2022-01-25","london",89,8
"9993","Dose 1","2022-01-25","london",12,0
"9994","Dose 2","2022-01-25","london",51,2
"9995","Unvaccinated","2022-01-25","london",61,1
"9996","Booster","2022-01-25","midlands",172,10
"9997","Dose 1","2022-01-25","midlands",24,0
"9998","Dose 2","2022-01-25","midlands",59,1
"9999","Unvaccinated","2022-01-25","midlands",70,2
"10000","Booster","2022-01-25","north_east_and_yorkshire",189,9
"10001","Dose 1","2022-01-25","north_east_and_yorkshire",20,0
"10002","Dose 2","2022-01-25","north_east_and_yorkshire",41,5
"10003","Unvaccinated","2022-01-25","north_east_and_yorkshire",56,2
"10004","Booster","2022-01-25","north_west",132,12
"10005","Dose 1","2022-01-25","north_west",15,1
"10006","Dose 2","2022-01-25","north_west",54,5
"10007","Unvaccinated","2022-01-25","north_west",57,2
"10008","Booster","2022-01-25","south_east",136,8
"10009","Dose 1","2022-01-25","south_east",11,0
"10010","Dose 2","2022-01-25","south_east",35,3
"10011","Unvaccinated","2022-01-25","south_east",51,0
"10012","Booster","2022-01-25","south_west",64,2
"10013","Dose 1","2022-01-25","south_west",7,0
"10014","Dose 2","2022-01-25","south_west",16,1
"10015","Unvaccinated","2022-01-25","south_west",31,0
"10016","Booster","2022-01-26","east_of_england",104,8
"10017","Dose 1","2022-01-26","east_of_england",5,0
"10018","Dose 2","2022-01-26","east_of_england",15,1
"10019","Unvaccinated","2022-01-26","east_of_england",23,1
"10020","Booster","2022-01-26","england",882,66
"10021","Dose 1","2022-01-26","england",74,3
"10022","Dose 2","2022-01-26","england",277,21
"10023","Unvaccinated","2022-01-26","england",314,12
"10024","Booster","2022-01-26","london",106,8
"10025","Dose 1","2022-01-26","london",7,0
"10026","Dose 2","2022-01-26","london",49,4
"10027","Unvaccinated","2022-01-26","london",54,3
"10028","Booster","2022-01-26","midlands",163,15
"10029","Dose 1","2022-01-26","midlands",13,0
"10030","Dose 2","2022-01-26","midlands",57,4
"10031","Unvaccinated","2022-01-26","midlands",66,2
"10032","Booster","2022-01-26","north_east_and_yorkshire",186,14
"10033","Dose 1","2022-01-26","north_east_and_yorkshire",13,0
"10034","Dose 2","2022-01-26","north_east_and_yorkshire",49,6
"10035","Unvaccinated","2022-01-26","north_east_and_yorkshire",45,2
"10036","Booster","2022-01-26","north_west",106,8
"10037","Dose 1","2022-01-26","north_west",13,0
"10038","Dose 2","2022-01-26","north_west",42,4
"10039","Unvaccinated","2022-01-26","north_west",54,0
"10040","Booster","2022-01-26","south_east",147,9
"10041","Dose 1","2022-01-26","south_east",16,0
"10042","Dose 2","2022-01-26","south_east",46,1
"10043","Unvaccinated","2022-01-26","south_east",50,1
"10044","Booster","2022-01-26","south_west",70,4
"10045","Dose 1","2022-01-26","south_west",7,0
"10046","Dose 2","2022-01-26","south_west",19,1
"10047","Unvaccinated","2022-01-26","south_west",22,1
"10048","Booster","2022-01-27","east_of_england",97,6
"10049","Dose 1","2022-01-27","east_of_england",4,1
"10050","Dose 2","2022-01-27","east_of_england",19,4
"10051","Unvaccinated","2022-01-27","east_of_england",33,0
"10052","Booster","2022-01-27","england",864,103
"10053","Dose 1","2022-01-27","england",67,9
"10054","Dose 2","2022-01-27","england",253,31
"10055","Unvaccinated","2022-01-27","england",312,13
"10056","Booster","2022-01-27","london",121,8
"10057","Dose 1","2022-01-27","london",12,0
"10058","Dose 2","2022-01-27","london",46,4
"10059","Unvaccinated","2022-01-27","london",69,1
"10060","Booster","2022-01-27","midlands",160,21
"10061","Dose 1","2022-01-27","midlands",11,0
"10062","Dose 2","2022-01-27","midlands",57,6
"10063","Unvaccinated","2022-01-27","midlands",53,1
"10064","Booster","2022-01-27","north_east_and_yorkshire",153,28
"10065","Dose 1","2022-01-27","north_east_and_yorkshire",14,0
"10066","Dose 2","2022-01-27","north_east_and_yorkshire",43,5
"10067","Unvaccinated","2022-01-27","north_east_and_yorkshire",49,3
"10068","Booster","2022-01-27","north_west",114,18
"10069","Dose 1","2022-01-27","north_west",15,3
"10070","Dose 2","2022-01-27","north_west",33,4
"10071","Unvaccinated","2022-01-27","north_west",51,4
"10072","Booster","2022-01-27","south_east",142,15
"10073","Dose 1","2022-01-27","south_east",9,0
"10074","Dose 2","2022-01-27","south_east",35,1
"10075","Unvaccinated","2022-01-27","south_east",38,0
"10076","Booster","2022-01-27","south_west",77,7
"10077","Dose 1","2022-01-27","south_west",2,0
"10078","Dose 2","2022-01-27","south_west",20,3
"10079","Unvaccinated","2022-01-27","south_west",19,2
"10080","Booster","2022-01-28","east_of_england",101,2
"10081","Dose 1","2022-01-28","east_of_england",8,0
"10082","Dose 2","2022-01-28","east_of_england",34,3
"10083","Unvaccinated","2022-01-28","east_of_england",31,1
"10084","Booster","2022-01-28","england",811,63
"10085","Dose 1","2022-01-28","england",64,2
"10086","Dose 2","2022-01-28","england",235,26
"10087","Unvaccinated","2022-01-28","england",332,16
"10088","Booster","2022-01-28","london",108,4
"10089","Dose 1","2022-01-28","london",9,1
"10090","Dose 2","2022-01-28","london",36,3
"10091","Unvaccinated","2022-01-28","london",67,1
"10092","Booster","2022-01-28","midlands",149,11
"10093","Dose 1","2022-01-28","midlands",13,0
"10094","Dose 2","2022-01-28","midlands",31,3
"10095","Unvaccinated","2022-01-28","midlands",74,7
"10096","Booster","2022-01-28","north_east_and_yorkshire",141,19
"10097","Dose 1","2022-01-28","north_east_and_yorkshire",15,0
"10098","Dose 2","2022-01-28","north_east_and_yorkshire",48,9
"10099","Unvaccinated","2022-01-28","north_east_and_yorkshire",54,1
"10100","Booster","2022-01-28","north_west",93,10
"10101","Dose 1","2022-01-28","north_west",8,0
"10102","Dose 2","2022-01-28","north_west",27,3
"10103","Unvaccinated","2022-01-28","north_west",39,2
"10104","Booster","2022-01-28","south_east",158,10
"10105","Dose 1","2022-01-28","south_east",6,0
"10106","Dose 2","2022-01-28","south_east",40,3
"10107","Unvaccinated","2022-01-28","south_east",40,1
"10108","Booster","2022-01-28","south_west",61,7
"10109","Dose 1","2022-01-28","south_west",5,0
"10110","Dose 2","2022-01-28","south_west",19,2
"10111","Unvaccinated","2022-01-28","south_west",27,1
"10112","Booster","2022-01-29","east_of_england",84,12
"10113","Dose 1","2022-01-29","east_of_england",5,0
"10114","Dose 2","2022-01-29","east_of_england",21,3
"10115","Unvaccinated","2022-01-29","east_of_england",28,2
"10116","Booster","2022-01-29","england",737,72
"10117","Dose 1","2022-01-29","england",48,4
"10118","Dose 2","2022-01-29","england",209,26
"10119","Unvaccinated","2022-01-29","england",240,11
"10120","Booster","2022-01-29","london",83,7
"10121","Dose 1","2022-01-29","london",4,0
"10122","Dose 2","2022-01-29","london",32,4
"10123","Unvaccinated","2022-01-29","london",46,1
"10124","Booster","2022-01-29","midlands",157,14
"10125","Dose 1","2022-01-29","midlands",10,1
"10126","Dose 2","2022-01-29","midlands",44,7
"10127","Unvaccinated","2022-01-29","midlands",46,3
"10128","Booster","2022-01-29","north_east_and_yorkshire",124,18
"10129","Dose 1","2022-01-29","north_east_and_yorkshire",8,0
"10130","Dose 2","2022-01-29","north_east_and_yorkshire",33,3
"10131","Unvaccinated","2022-01-29","north_east_and_yorkshire",38,0
"10132","Booster","2022-01-29","north_west",100,15
"10133","Dose 1","2022-01-29","north_west",7,0
"10134","Dose 2","2022-01-29","north_west",30,6
"10135","Unvaccinated","2022-01-29","north_west",31,4
"10136","Booster","2022-01-29","south_east",122,2
"10137","Dose 1","2022-01-29","south_east",8,0
"10138","Dose 2","2022-01-29","south_east",35,3
"10139","Unvaccinated","2022-01-29","south_east",36,1
"10140","Booster","2022-01-29","south_west",67,4
"10141","Dose 1","2022-01-29","south_west",6,0
"10142","Dose 2","2022-01-29","south_west",14,0
"10143","Unvaccinated","2022-01-29","south_west",15,0
"10144","Booster","2022-01-30","east_of_england",84,2
"10145","Dose 1","2022-01-30","east_of_england",7,0
"10146","Dose 2","2022-01-30","east_of_england",23,1
"10147","Unvaccinated","2022-01-30","east_of_england",19,0
"10148","Booster","2022-01-30","england",671,59
"10149","Dose 1","2022-01-30","england",59,5
"10150","Dose 2","2022-01-30","england",189,20
"10151","Unvaccinated","2022-01-30","england",245,8
"10152","Booster","2022-01-30","london",89,7
"10153","Dose 1","2022-01-30","london",8,2
"10154","Dose 2","2022-01-30","london",30,3
"10155","Unvaccinated","2022-01-30","london",46,0
"10156","Booster","2022-01-30","midlands",133,13
"10157","Dose 1","2022-01-30","midlands",8,0
"10158","Dose 2","2022-01-30","midlands",40,6
"10159","Unvaccinated","2022-01-30","midlands",44,1
"10160","Booster","2022-01-30","north_east_and_yorkshire",113,9
"10161","Dose 1","2022-01-30","north_east_and_yorkshire",8,0
"10162","Dose 2","2022-01-30","north_east_and_yorkshire",24,4
"10163","Unvaccinated","2022-01-30","north_east_and_yorkshire",42,1
"10164","Booster","2022-01-30","north_west",83,11
"10165","Dose 1","2022-01-30","north_west",10,1
"10166","Dose 2","2022-01-30","north_west",33,3
"10167","Unvaccinated","2022-01-30","north_west",45,1
"10168","Booster","2022-01-30","south_east",109,9
"10169","Dose 1","2022-01-30","south_east",12,0
"10170","Dose 2","2022-01-30","south_east",30,1
"10171","Unvaccinated","2022-01-30","south_east",37,0
"10172","Booster","2022-01-30","south_west",60,8
"10173","Dose 1","2022-01-30","south_west",6,0
"10174","Dose 2","2022-01-30","south_west",9,2
"10175","Unvaccinated","2022-01-30","south_west",12,0
"10176","Booster","2022-01-31","east_of_england",94,11
"10177","Dose 1","2022-01-31","east_of_england",4,0
"10178","Dose 2","2022-01-31","east_of_england",18,2
"10179","Unvaccinated","2022-01-31","east_of_england",28,0
"10180","Booster","2022-01-31","england",801,75
"10181","Dose 1","2022-01-31","england",61,3
"10182","Dose 2","2022-01-31","england",231,23
"10183","Unvaccinated","2022-01-31","england",334,9
"10184","Booster","2022-01-31","london",117,8
"10185","Dose 1","2022-01-31","london",10,0
"10186","Dose 2","2022-01-31","london",46,1
"10187","Unvaccinated","2022-01-31","london",70,4
"10188","Booster","2022-01-31","midlands",161,13
"10189","Dose 1","2022-01-31","midlands",11,0
"10190","Dose 2","2022-01-31","midlands",40,5
"10191","Unvaccinated","2022-01-31","midlands",54,1
"10192","Booster","2022-01-31","north_east_and_yorkshire",135,20
"10193","Dose 1","2022-01-31","north_east_and_yorkshire",11,1
"10194","Dose 2","2022-01-31","north_east_and_yorkshire",31,5
"10195","Unvaccinated","2022-01-31","north_east_and_yorkshire",58,0
"10196","Booster","2022-01-31","north_west",106,11
"10197","Dose 1","2022-01-31","north_west",10,0
"10198","Dose 2","2022-01-31","north_west",35,3
"10199","Unvaccinated","2022-01-31","north_west",57,1
"10200","Booster","2022-01-31","south_east",123,10
"10201","Dose 1","2022-01-31","south_east",7,0
"10202","Dose 2","2022-01-31","south_east",41,4
"10203","Unvaccinated","2022-01-31","south_east",41,1
"10204","Booster","2022-01-31","south_west",65,2
"10205","Dose 1","2022-01-31","south_west",8,0
"10206","Dose 2","2022-01-31","south_west",20,1
"10207","Unvaccinated","2022-01-31","south_west",26,0
"10208","Booster","2022-02-01","east_of_england",109,8
"10209","Dose 1","2022-02-01","east_of_england",3,1
"10210","Dose 2","2022-02-01","east_of_england",30,1
"10211","Unvaccinated","2022-02-01","east_of_england",29,0
"10212","Booster","2022-02-01","england",813,66
"10213","Dose 1","2022-02-01","england",51,3
"10214","Dose 2","2022-02-01","england",249,16
"10215","Unvaccinated","2022-02-01","england",294,7
"10216","Booster","2022-02-01","london",115,4
"10217","Dose 1","2022-02-01","london",7,0
"10218","Dose 2","2022-02-01","london",48,0
"10219","Unvaccinated","2022-02-01","london",57,2
"10220","Booster","2022-02-01","midlands",153,19
"10221","Dose 1","2022-02-01","midlands",15,0
"10222","Dose 2","2022-02-01","midlands",56,0
"10223","Unvaccinated","2022-02-01","midlands",72,1
"10224","Booster","2022-02-01","north_east_and_yorkshire",138,7
"10225","Dose 1","2022-02-01","north_east_and_yorkshire",7,0
"10226","Dose 2","2022-02-01","north_east_and_yorkshire",37,4
"10227","Unvaccinated","2022-02-01","north_east_and_yorkshire",33,1
"10228","Booster","2022-02-01","north_west",99,12
"10229","Dose 1","2022-02-01","north_west",10,0
"10230","Dose 2","2022-02-01","north_west",38,7
"10231","Unvaccinated","2022-02-01","north_west",48,1
"10232","Booster","2022-02-01","south_east",126,8
"10233","Dose 1","2022-02-01","south_east",5,0
"10234","Dose 2","2022-02-01","south_east",25,3
"10235","Unvaccinated","2022-02-01","south_east",36,2
"10236","Booster","2022-02-01","south_west",73,8
"10237","Dose 1","2022-02-01","south_west",4,0
"10238","Dose 2","2022-02-01","south_west",15,1
"10239","Unvaccinated","2022-02-01","south_west",19,0
"10240","Booster","2022-02-02","east_of_england",95,6
"10241","Dose 1","2022-02-02","east_of_england",6,0
"10242","Dose 2","2022-02-02","east_of_england",16,0
"10243","Unvaccinated","2022-02-02","east_of_england",31,0
"10244","Booster","2022-02-02","england",767,66
"10245","Dose 1","2022-02-02","england",64,1
"10246","Dose 2","2022-02-02","england",209,14
"10247","Unvaccinated","2022-02-02","england",290,9
"10248","Booster","2022-02-02","london",108,6
"10249","Dose 1","2022-02-02","london",12,0
"10250","Dose 2","2022-02-02","london",37,1
"10251","Unvaccinated","2022-02-02","london",47,3
"10252","Booster","2022-02-02","midlands",169,17
"10253","Dose 1","2022-02-02","midlands",10,0
"10254","Dose 2","2022-02-02","midlands",44,7
"10255","Unvaccinated","2022-02-02","midlands",52,1
"10256","Booster","2022-02-02","north_east_and_yorkshire",121,13
"10257","Dose 1","2022-02-02","north_east_and_yorkshire",11,1
"10258","Dose 2","2022-02-02","north_east_and_yorkshire",27,1
"10259","Unvaccinated","2022-02-02","north_east_and_yorkshire",43,0
"10260","Booster","2022-02-02","north_west",83,8
"10261","Dose 1","2022-02-02","north_west",9,0
"10262","Dose 2","2022-02-02","north_west",35,2
"10263","Unvaccinated","2022-02-02","north_west",41,2
"10264","Booster","2022-02-02","south_east",119,8
"10265","Dose 1","2022-02-02","south_east",11,0
"10266","Dose 2","2022-02-02","south_east",31,2
"10267","Unvaccinated","2022-02-02","south_east",49,1
"10268","Booster","2022-02-02","south_west",72,8
"10269","Dose 1","2022-02-02","south_west",5,0
"10270","Dose 2","2022-02-02","south_west",19,1
"10271","Unvaccinated","2022-02-02","south_west",27,1
"10272","Booster","2022-02-03","east_of_england",82,2
"10273","Dose 1","2022-02-03","east_of_england",4,0
"10274","Dose 2","2022-02-03","east_of_england",15,2
"10275","Unvaccinated","2022-02-03","east_of_england",29,0
"10276","Booster","2022-02-03","england",826,45
"10277","Dose 1","2022-02-03","england",59,3
"10278","Dose 2","2022-02-03","england",184,14
"10279","Unvaccinated","2022-02-03","england",283,4
"10280","Booster","2022-02-03","london",114,6
